row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,profit_margin_pct,order_year,order_month,order_month_name,days_to_ship,sales_band,is_profitable
5994,CA-2016-162187,2016-11-12,2016-11-12,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229,East,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,64.96,5,0.2,-4.06,-6.25,2016.0,11.0,November,0.0,Low Value,Loss
5995,CA-2016-162187,2016-11-12,2016-11-12,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229,East,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",13.52,2,0.2,1.69,12.5,2016.0,11.0,November,0.0,Low Value,Profitable
5996,CA-2016-162187,2016-11-12,2016-11-12,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229,East,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",458.43,5,0.3,-137.53,-30.0,2016.0,11.0,November,0.0,Low Value,Loss
5997,CA-2016-162187,2016-11-12,2016-11-12,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229,East,OFF-AP-10000576,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",387.14,4,0.2,24.2,6.25,2016.0,11.0,November,0.0,Low Value,Profitable
5998,CA-2016-162187,2016-11-12,2016-11-12,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229,East,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",328.59,3,0.4,-147.87,-45.0,2016.0,11.0,November,0.0,Low Value,Loss
5999,US-2014-112991,2014-10-12,,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Caldwell,Idaho,83605,West,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,338.35,3,0.2,4.23,1.25,2014.0,10.0,October,,Low Value,Profitable
6000,US-2014-112991,2014-10-12,,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Caldwell,Idaho,83605,West,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,25.92,4,0.0,12.44,48.0,2014.0,10.0,October,,Low Value,Profitable
6001,US-2014-112991,2014-10-12,,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Caldwell,Idaho,83605,West,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,4,0.0,42.03,46.0,2014.0,10.0,October,,Low Value,Profitable
6002,CA-2014-124079,,,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,Phoenix,Arizona,85023,West,FUR-FU-10002553,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",87.96,3,0.2,7.7,8.75,,,,,Low Value,Profitable
6003,CA-2014-124079,,,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,Phoenix,Arizona,85023,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",5.21,2,0.7,-4.17,-80.0,,,,,Low Value,Loss
6004,US-2017-146878,,,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Miami,Florida,33142,South,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",12.29,1,0.7,-8.61,-70.0,,,,,Low Value,Loss
6005,CA-2017-107244,2017-07-09,2017-11-09,Standard Class,AG-10390,Allen Goldenen,Consumer,United States,Los Angeles,California,90004,West,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",19.76,4,0.0,8.3,42.0,2017.0,7.0,July,123.0,Low Value,Profitable
6006,CA-2015-100657,2015-02-11,2015-07-11,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Troy,New York,12180,East,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",109.76,2,0.1,8.54,7.78,2015.0,2.0,February,150.0,Low Value,Profitable
6007,CA-2017-129581,2017-11-12,,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,New Bedford,Massachusetts,2740,East,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,128.85,3,0.0,3.87,3.0,2017.0,11.0,November,,Low Value,Profitable
6008,CA-2017-129028,2017-01-04,2017-03-04,First Class,GB-14530,George Bell,Corporate,United States,Florence,South Carolina,29501,South,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",127.95,3,0.0,21.75,17.0,2017.0,1.0,January,59.0,Low Value,Profitable
6009,CA-2015-135580,,2016-03-01,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10000595,Office Supplies,Paper,Xerox 1929,68.52,3,0.0,31.52,46.0,,,,,Low Value,Profitable
6010,CA-2015-135580,,2016-03-01,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,74.94,3,0.0,14.24,19.0,,,,,Low Value,Profitable
6011,CA-2015-135580,,2016-03-01,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,TEC-MA-10004002,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,2548.56,6,0.2,286.71,11.25,,,,,High Value,Profitable
6012,CA-2015-135580,,2016-03-01,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,271.44,3,0.0,122.15,45.0,,,,,Low Value,Profitable
6013,CA-2015-135580,,2016-03-01,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone,287.88,3,0.2,35.98,12.5,,,,,Low Value,Profitable
6014,CA-2016-159016,2016-10-03,2016-11-03,First Class,KF-16285,Karen Ferguson,Home Office,United States,Los Angeles,California,90008,West,OFF-PA-10004405,Office Supplies,Paper,Rediform Voice Mail Log Books,14.9,5,0.0,7.15,48.0,2016.0,10.0,October,31.0,Low Value,Profitable
6015,CA-2016-159016,2016-10-03,2016-11-03,First Class,KF-16285,Karen Ferguson,Home Office,United States,Los Angeles,California,90008,West,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,4158.91,8,0.2,363.9,8.75,2016.0,10.0,October,31.0,High Value,Profitable
6016,CA-2014-102652,2014-06-04,2014-12-04,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049,West,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,2,0.0,15.63,17.0,2014.0,6.0,June,183.0,Low Value,Profitable
6017,CA-2014-102652,2014-06-04,2014-12-04,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049,West,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,33.11,7,0.0,12.91,39.0,2014.0,6.0,June,183.0,Low Value,Profitable
6018,CA-2014-102652,2014-06-04,2014-12-04,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049,West,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,19.44,3,0.0,9.33,48.0,2014.0,6.0,June,183.0,Low Value,Profitable
6019,CA-2014-102652,2014-06-04,2014-12-04,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049,West,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,55.48,1,0.0,26.63,48.0,2014.0,6.0,June,183.0,Low Value,Profitable
6020,CA-2014-152422,2014-05-10,2014-10-10,Second Class,BD-11635,Brian Derr,Consumer,United States,Columbus,Ohio,43229,East,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,91.92,5,0.2,11.49,12.5,2014.0,5.0,May,153.0,Low Value,Profitable
6021,US-2016-156692,,,Same Day,HG-15025,Hunter Glantz,Consumer,United States,Kenner,Louisiana,70065,South,OFF-AP-10002222,Office Supplies,Appliances,Staple holder,17.34,2,0.0,4.68,27.0,,,,,Low Value,Profitable
6022,US-2016-156692,,,Same Day,HG-15025,Hunter Glantz,Consumer,United States,Kenner,Louisiana,70065,South,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,71.98,2,0.0,15.12,21.0,,,,,Low Value,Profitable
6023,CA-2014-130869,,,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Cedar Hill,Texas,75104,Central,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",7.08,3,0.2,2.48,35.0,,,,,Low Value,Profitable
6024,US-2017-128832,,,First Class,LS-16945,Linda Southworth,Corporate,United States,Providence,Rhode Island,2908,East,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,69.98,2,0.0,4.9,7.0,,,,,Low Value,Profitable
6025,CA-2017-139717,,,Second Class,DM-13015,Darrin Martin,Consumer,United States,Lancaster,Ohio,43130,East,OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,646.27,8,0.2,64.63,10.0,,,,,Medium Value,Profitable
6026,CA-2017-139717,,,Second Class,DM-13015,Darrin Martin,Consumer,United States,Lancaster,Ohio,43130,East,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,10.37,2,0.2,3.76,36.25,,,,,Low Value,Profitable
6027,CA-2017-136007,,2017-02-03,Standard Class,AC-10615,Ann Chong,Corporate,United States,Seattle,Washington,98115,West,OFF-FA-10002701,Office Supplies,Fasteners,Alliance Rubber Bands,8.4,5,0.0,0.34,4.0,,,,,Low Value,Profitable
6028,CA-2017-136007,,2017-02-03,Standard Class,AC-10615,Ann Chong,Corporate,United States,Seattle,Washington,98115,West,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,71.96,5,0.2,25.19,35.0,,,,,Low Value,Profitable
6029,CA-2016-157364,,,First Class,LT-17110,Liz Thompson,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,18.48,2,0.2,6.01,32.5,,,,,Low Value,Profitable
6030,US-2016-112970,,,First Class,TB-21250,Tim Brockman,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10003829,Office Supplies,Art,Newell 35,9.84,3,0.0,2.85,29.0,,,,,Low Value,Profitable
6031,US-2017-152492,2017-06-07,2017-06-07,Same Day,AH-10585,Angele Hood,Consumer,United States,Miami,Florida,33142,South,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,239.24,1,0.2,23.92,10.0,2017.0,6.0,June,0.0,Low Value,Profitable
6032,CA-2016-101168,,2017-01-01,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Nashua,New Hampshire,3060,East,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",21.12,4,0.0,6.55,31.0,,,,,Low Value,Profitable
6033,CA-2017-104010,,,First Class,TD-20995,Tamara Dahlen,Consumer,United States,New York City,New York,10011,East,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,54.9,5,0.0,15.37,28.0,,,,,Low Value,Profitable
6034,CA-2015-130253,,,Standard Class,PP-18955,Paul Prost,Home Office,United States,Los Angeles,California,90036,West,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",15.24,3,0.0,5.18,34.0,,,,,Low Value,Profitable
6035,US-2015-155369,,,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,Carrollton,Texas,75007,Central,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",19.57,2,0.8,-52.83,-270.0,,,,,Low Value,Loss
6036,US-2015-155369,,,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,Carrollton,Texas,75007,Central,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,310.39,4,0.8,-512.15,-165.0,,,,,Low Value,Loss
6037,CA-2016-131205,2016-04-09,2016-08-09,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,40324,South,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,42.6,3,0.0,16.61,39.0,2016.0,4.0,April,122.0,Low Value,Profitable
6038,CA-2016-131205,2016-04-09,2016-08-09,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,40324,South,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,113.94,6,0.0,54.69,48.0,2016.0,4.0,April,122.0,Low Value,Profitable
6039,CA-2016-131205,2016-04-09,2016-08-09,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,40324,South,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,129.92,4,0.0,5.2,4.0,2016.0,4.0,April,122.0,Low Value,Profitable
6040,CA-2016-131205,2016-04-09,2016-08-09,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,40324,South,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,5.28,3,0.0,2.53,48.0,2016.0,4.0,April,122.0,Low Value,Profitable
6041,CA-2017-122364,,,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Los Angeles,California,90008,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,859.2,3,0.2,75.18,8.75,,,,,Medium Value,Profitable
6042,CA-2017-122364,,,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Los Angeles,California,90008,West,TEC-MA-10001031,Technology,Machines,Socket Bluetooth Cordless Hand Scanner (CHS),506.28,3,0.2,177.2,35.0,,,,,Medium Value,Profitable
6043,CA-2016-117912,2016-04-02,2016-08-02,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Sierra Vista,Arizona,85635,West,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,14.37,2,0.2,3.95,27.5,2016.0,4.0,April,122.0,Low Value,Profitable
6044,CA-2017-145702,,,Second Class,AH-10075,Adam Hart,Corporate,United States,Knoxville,Tennessee,37918,South,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,314.35,3,0.2,-35.36,-11.25,,,,,Low Value,Loss
6045,CA-2017-145702,,,Second Class,AH-10075,Adam Hart,Corporate,United States,Knoxville,Tennessee,37918,South,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,27.89,7,0.2,10.11,36.25,,,,,Low Value,Profitable
6046,CA-2015-113215,2015-03-09,2015-08-09,Standard Class,CP-12085,Cathy Prescott,Corporate,United States,Tucson,Arizona,85705,West,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",238.15,3,0.2,89.31,37.5,2015.0,3.0,March,153.0,Low Value,Profitable
6047,CA-2016-154662,2016-09-06,,Standard Class,BF-11215,Benjamin Farhat,Home Office,United States,Minneapolis,Minnesota,55407,Central,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",692.94,3,0.0,173.24,25.0,2016.0,9.0,September,,Medium Value,Profitable
6048,CA-2015-105571,2015-07-11,2015-11-11,Standard Class,CP-12340,Christine Phan,Corporate,United States,Miami,Florida,33142,South,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,16.15,9,0.7,-12.92,-80.0,2015.0,7.0,July,123.0,Low Value,Loss
6049,CA-2015-105571,2015-07-11,2015-11-11,Standard Class,CP-12340,Christine Phan,Corporate,United States,Miami,Florida,33142,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1345.48,5,0.7,-1031.54,-76.67,2015.0,7.0,July,123.0,High Value,Loss
6050,CA-2016-152765,,,First Class,LS-17245,Lynn Smith,Consumer,United States,Houston,Texas,77036,Central,OFF-PA-10000483,Office Supplies,Paper,Xerox 19,173.49,7,0.2,54.22,31.25,,,,,Low Value,Profitable
6051,CA-2015-153878,,,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Milwaukee,Wisconsin,53209,Central,OFF-AR-10000658,Office Supplies,Art,Newell 324,57.75,5,0.0,16.17,28.0,,,,,Low Value,Profitable
6052,CA-2015-153878,,,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Milwaukee,Wisconsin,53209,Central,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,272.4,5,0.0,76.27,28.0,,,,,Low Value,Profitable
6053,CA-2016-124016,,,Second Class,JS-15940,Joni Sundaresam,Home Office,United States,Lancaster,Ohio,43130,East,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,11.95,3,0.2,4.03,33.75,,,,,Low Value,Profitable
6054,CA-2016-124016,,,Second Class,JS-15940,Joni Sundaresam,Home Office,United States,Lancaster,Ohio,43130,East,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",28.0,4,0.2,7.7,27.5,,,,,Low Value,Profitable
6055,CA-2016-124016,,,Second Class,JS-15940,Joni Sundaresam,Home Office,United States,Lancaster,Ohio,43130,East,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,12.2,7,0.7,-9.76,-80.0,,,,,Low Value,Loss
6056,CA-2016-113551,,,First Class,NF-18385,Natalie Fritzler,Consumer,United States,Edinburg,Texas,78539,Central,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,2.07,1,0.8,-3.41,-165.0,,,,,Low Value,Loss
6057,CA-2016-113551,,,First Class,NF-18385,Natalie Fritzler,Consumer,United States,Edinburg,Texas,78539,Central,OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,83.84,8,0.2,30.39,36.25,,,,,Low Value,Profitable
6058,CA-2014-107524,2014-02-03,2014-08-03,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,New York City,New York,10009,East,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,11.36,2,0.0,5.34,47.0,2014.0,2.0,February,181.0,Low Value,Profitable
6059,CA-2014-107524,2014-02-03,2014-08-03,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,New York City,New York,10009,East,OFF-PA-10000587,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",36.4,5,0.0,17.47,48.0,2014.0,2.0,February,181.0,Low Value,Profitable
6060,CA-2014-138072,,2015-03-01,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-AC-10004859,Technology,Accessories,"Maxell Pro 80 Minute CD-R, 10/Pack",27.97,2,0.2,6.99,25.0,,,,,Low Value,Profitable
6061,CA-2015-134201,2015-10-04,,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Rochester,New York,14609,East,OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,142.04,4,0.0,38.35,27.0,2015.0,10.0,October,,Low Value,Profitable
6062,CA-2015-134201,2015-10-04,,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Rochester,New York,14609,East,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,14.67,3,0.0,6.01,41.0,2015.0,10.0,October,,Low Value,Profitable
6063,CA-2015-111780,,,Second Class,RA-19285,Ralph Arnett,Consumer,United States,San Diego,California,92037,West,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,1199.96,5,0.2,224.99,18.75,,,,,High Value,Profitable
6064,CA-2015-111780,,,Second Class,RA-19285,Ralph Arnett,Consumer,United States,San Diego,California,92037,West,OFF-PA-10001307,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",12.6,3,0.0,6.17,49.0,,,,,Low Value,Profitable
6065,CA-2015-111780,,,Second Class,RA-19285,Ralph Arnett,Consumer,United States,San Diego,California,92037,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),17.94,3,0.0,8.07,45.0,,,,,Low Value,Profitable
6066,CA-2015-119942,2015-05-04,2015-07-04,First Class,TT-21070,Ted Trevino,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-LA-10001569,Office Supplies,Labels,Avery 499,23.9,6,0.2,7.77,32.5,2015.0,5.0,May,61.0,Low Value,Profitable
6067,CA-2015-151547,,,Standard Class,AH-10465,Amy Hunt,Consumer,United States,Bartlett,Tennessee,38134,South,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",88.96,8,0.2,10.01,11.25,,,,,Low Value,Profitable
6068,CA-2017-166695,,,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Lakewood,California,90712,West,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",518.27,8,0.2,-97.18,-18.75,,,,,Medium Value,Loss
6069,CA-2017-166695,,,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Lakewood,California,90712,West,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,6.98,1,0.0,3.35,48.0,,,,,Low Value,Profitable
6070,CA-2017-166695,,,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Lakewood,California,90712,West,TEC-MA-10003176,Technology,Machines,Okidata B400 Printer,343.2,1,0.2,38.61,11.25,,,,,Low Value,Profitable
6071,CA-2017-167542,,,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-LA-10004093,Office Supplies,Labels,Avery 486,17.54,3,0.2,5.92,33.75,,,,,Low Value,Profitable
